CustomerID,Recency,Frequency,Monetary,TotalProductsPurchased,UniqueProducts,AvgBasketSize,AvgDaysBetweenPurchases,DaysSinceFirstPurchase,CancellationRate,Segment
15445,264,2,284.5,118,12,142.25,25.076923076923077,590,0.0,Loyal Customers
15446,377,3,406.95,267,92,135.65,3.088495575221239,726,0.0,Loyal Customers
15447,331,5,492.88,228,27,98.576,10.5,625,0.0,Loyal Customers
15448,313,2,788.81,487,49,394.405,7.520833333333333,674,0.0,Loyal Customers
15449,26,3,974.52,812,47,324.84,3.983050847457627,262,0.0,At Risk
15450,30,1,429.84,376,30,429.84,0.0,30,0.0,At Risk
15451,434,2,233.21,79,56,116.605,2.6451612903225805,599,0.0,Loyal Customers
15452,30,6,1799.1100000000001,1091,157,299.8516666666667,2.3930348258706466,511,0.0,At Risk
15453,2,7,1388.37,845,170,198.3385714285714,0.6491228070175439,188,0.0,At Risk
15454,362,2,307.69,148,35,153.845,6.4,618,0.0,Loyal Customers
15455,598,1,38.25,3,2,38.25,0.0,598,0.0,Champions
15456,283,10,2119.27,2826,132,211.927,1.9563318777292575,731,0.0,Loyal Customers
15457,262,1,237.07,132,56,237.07,0.0,262,0.0,Loyal Customers
15458,25,2,370.43999999999994,300,13,185.21999999999997,31.333333333333332,402,0.0,At Risk
15459,417,2,202.82999999999998,121,6,101.41499999999999,13.333333333333334,497,0.0,Loyal Customers
15460,354,1,216.76,109,53,216.76,0.0,354,0.0,Loyal Customers
15461,461,2,429.7,230,1,214.85,170.0,632,0.0,Loyal Customers
15462,94,4,737.05,495,32,184.2625,8.775,446,0.0,At Risk
15463,29,1,126.14,106,7,126.14,0.0,29,0.0,At Risk
15464,338,1,1048.85,350,154,1048.85,0.0,338,0.0,Loyal Customers
15465,20,32,12655.65,2769,101,395.4890625,2.7099236641221376,730,0.0,At Risk
15466,85,4,1571.01,944,217,392.7525,2.465909090909091,737,0.0,At Risk
15467,9,3,524.88,310,41,174.96,2.784313725490196,152,0.0,At Risk
15468,51,3,1430.48,1400,80,476.82666666666665,4.3164556962025316,393,0.0,At Risk
15469,50,3,874.25,287,39,291.4166666666667,9.238095238095237,439,0.0,At Risk
15470,576,1,63.419999999999995,232,4,63.419999999999995,0.0,576,0.0,Champions
15471,2,3,1316.56,683,123,438.8533333333333,3.4037267080745344,551,0.0,At Risk
15472,113,1,371.56,251,76,371.56,0.0,113,0.0,At Risk
15473,14,8,2046.0,776,5,255.75,33.07692307692308,445,0.0,At Risk
15474,596,1,163.1,56,19,163.1,0.0,596,0.0,Champions
15475,77,1,454.10999999999996,319,29,454.10999999999996,0.0,77,0.0,At Risk
15476,380,4,2209.98,1174,67,552.495,0.7948717948717948,442,0.0,Loyal Customers
15477,650,1,368.4,216,2,368.4,0.0,650,0.0,Champions
15478,40,3,2024.98,904,54,674.9933333333333,7.628571428571429,575,0.0,At Risk
15479,733,1,147.4,38,9,147.4,0.0,733,0.0,Champions
15480,116,5,6279.0,1852,199,1255.8,2.6121495327102804,676,0.0,At Risk
15481,401,1,1993.34,1450,38,1993.34,0.0,401,0.0,Loyal Customers
15482,16,19,14592.56,6532,76,768.0294736842105,4.871621621621622,737,0.0,At Risk
15483,161,10,862.2,944,217,86.22,1.806228373702422,684,0.0,At Risk
15484,1,6,4656.0,4076,181,776.0,3.05,734,0.0,At Risk
15485,30,7,5771.51,2594,82,824.5014285714286,4.41875,738,0.0,At Risk
15486,527,1,102.0,40,1,102.0,0.0,527,0.0,Champions
15487,680,1,231.32,144,14,231.32,0.0,680,0.0,Champions
15488,93,5,431.92,251,10,86.384,49.0,583,0.0,At Risk
15489,23,8,2419.61,1264,75,302.45125,5.929203539823009,693,0.0,At Risk
15490,430,1,217.6,85,22,217.6,0.0,430,0.0,Loyal Customers
15491,95,6,3100.09,1646,109,516.6816666666667,0.9150326797385621,236,0.0,At Risk
15492,28,2,659.4599999999999,483,32,329.72999999999996,1.3529411764705883,74,0.0,At Risk
15493,33,9,4314.9800000000005,1260,307,479.44222222222226,0.9583975346687211,655,0.0,At Risk
15494,21,5,3780.05,3097,309,756.01,1.8703703703703705,729,0.0,At Risk
15495,379,1,246.5,194,20,246.5,0.0,379,0.0,Loyal Customers
15496,631,1,146.14000000000001,98,22,146.14000000000001,0.0,631,0.0,Champions
15497,18,9,8657.39,2937,67,961.9322222222222,5.858333333333333,721,0.0,At Risk
15498,3,44,26039.58,12622,617,591.8086363636364,0.7422680412371134,723,0.0,At Risk
15499,724,1,161.6,60,40,161.6,0.0,724,0.0,Champions
15500,8,4,1131.56,572,64,282.89,1.0895522388059702,81,0.0,At Risk
15501,405,2,402.5,206,63,201.25,0.14492753623188406,416,0.0,Loyal Customers
15502,16,14,13993.47,5861,239,999.5335714285713,1.4972222222222222,555,0.0,At Risk
15503,363,2,267.15,136,113,133.575,2.9754098360655736,727,0.0,Loyal Customers
15504,81,4,423.85,148,42,105.9625,8.588235294117647,666,0.0,At Risk
15505,53,5,3610.96,2390,90,722.192,1.0625,155,0.0,At Risk
15506,23,6,2040.03,1647,182,340.005,1.6389891696750902,478,0.0,At Risk
15507,172,1,492.36,162,41,492.36,0.0,172,0.0,Loyal Customers
15508,189,6,1000.27,440,78,166.71166666666667,0.5054945054945055,235,0.0,At Risk
15509,380,1,166.51,72,26,166.51,0.0,380,0.0,Loyal Customers
15510,331,1,250.0,2,1,250.0,0.0,331,0.0,Loyal Customers
15511,12,5,909.23,271,117,181.846,0.4591194968553459,85,0.0,At Risk
15512,156,4,331.58,235,29,82.895,16.774193548387096,676,0.0,At Risk
15513,33,35,27750.55,10831,301,792.8728571428571,1.17825311942959,695,0.0,At Risk
15514,12,18,6598.55,4246,172,366.5861111111111,2.129793510324484,735,0.0,At Risk
15515,387,1,171.81,131,7,171.81,0.0,387,0.0,Loyal Customers
15516,45,3,62.43,27,15,20.81,0.07142857142857142,47,0.0,At Risk
15517,233,1,267.03,293,27,267.03,0.0,233,0.0,Loyal Customers
15518,64,15,4218.94,2823,260,281.26266666666663,1.4427312775330396,720,0.0,At Risk
15519,383,2,344.61,116,34,172.305,1.75,446,0.0,Loyal Customers
15520,2,1,343.5,314,18,343.5,0.0,2,0.0,At Risk
15521,40,16,7106.69,4516,204,444.168125,1.641089108910891,704,0.0,At Risk
15522,33,2,398.84,573,47,199.42,0.9642857142857143,88,0.0,At Risk
15523,84,16,17359.99,15873,75,1084.999375,3.0657276995305165,737,0.0,At Risk
15524,25,2,591.4,28,9,295.7,72.75,607,0.0,At Risk
15525,2,4,1295.7,680,152,323.925,1.4728682170542635,383,0.0,At Risk
15526,33,2,148.44,24,4,74.22,0.0,33,0.0,At Risk
15527,19,23,5575.64,2222,229,242.41913043478263,2.1363636363636362,724,0.0,At Risk
15528,254,1,229.33,123,26,229.33,0.0,254,0.0,Loyal Customers
15529,23,12,5111.95,4488,459,425.99583333333334,0.45859085290482077,394,0.0,At Risk
15530,22,5,1813.72,1340,113,362.744,3.4577464788732395,513,0.0,At Risk
15531,8,2,2007.44,1105,196,1003.72,0.09691629955947137,30,0.0,At Risk
15532,25,10,3771.9,1349,424,377.19,0.8354632587859425,549,0.0,At Risk
15533,19,3,807.57,289,73,269.19,0.8414634146341463,89,0.0,At Risk
15534,726,1,162.25,63,8,162.25,0.0,726,0.0,Champions
15535,173,6,1087.82,323,89,181.3033333333333,2.0676691729323307,449,0.0,At Risk
15536,409,1,259.09,242,16,259.09,0.0,409,0.0,Loyal Customers
15537,163,1,110.92,29,24,110.92,0.0,163,0.0,At Risk
15538,538,6,3358.3999999999996,1016,3,559.7333333333332,9.615384615384615,664,0.0,Champions
15539,7,1,538.46,410,41,538.46,0.0,7,0.0,At Risk
15540,11,2,460.68,444,31,230.34,12.133333333333333,376,0.0,At Risk
15541,114,1,85.13000000000001,49,29,85.13000000000001,0.0,114,0.0,At Risk
15542,512,3,918.45,469,212,306.15000000000003,0.896414342629482,738,0.0,Champions
15543,288,2,242.84,169,50,121.42,3.0,460,0.0,Loyal Customers
15544,9,20,8162.43,7019,209,408.1215,1.2068345323741008,680,0.0,At Risk
15545,54,2,428.05,238,78,214.025,2.8468468468468466,371,0.0,At Risk
15546,607,2,1079.1000000000001,198,6,539.5500000000001,0.0,607,0.0,Champions
15547,7,26,10154.39,7362,677,390.55346153846153,0.5342667649226235,733,0.0,At Risk
15548,596,1,158.09,64,23,158.09,0.0,596,0.0,Champions
15549,77,8,2345.96,940,143,293.245,3.8509316770186337,697,0.0,At Risk
15550,4,12,2218.8,1144,168,184.9,3.062761506276151,736,0.0,At Risk
15551,37,7,1710.08,814,117,244.29714285714286,3.42,550,0.0,At Risk
15552,217,2,252.52,166,29,126.26,13.96551724137931,623,0.0,Loyal Customers
15553,60,1,437.23,451,51,437.23,0.0,60,0.0,At Risk
15554,278,1,217.2,74,14,217.2,0.0,278,0.0,Loyal Customers
15555,12,36,12112.35,9037,682,336.45416666666665,0.42916666666666664,734,0.0,At Risk
15556,24,1,279.77,236,31,279.77,0.0,24,0.0,At Risk
15557,29,1,473.65000000000003,219,16,473.65000000000003,0.0,29,0.0,At Risk
15558,639,1,214.13,86,23,214.13,0.0,639,0.0,Champions
15559,568,1,1109.4,526,62,1109.4,0.0,568,0.0,Champions
15560,398,2,153.52,72,10,76.76,0.0,398,0.0,Loyal Customers
15561,12,8,1934.3899999999999,1334,65,241.79874999999998,7.153846153846154,664,0.0,At Risk
15562,352,3,673.3800000000001,561,32,224.46000000000004,11.333333333333334,726,0.0,Loyal Customers
15563,22,7,2867.0,3019,183,409.57142857142856,2.550387596899225,681,0.0,At Risk
15564,463,2,70.74000000000001,42,4,35.370000000000005,70.66666666666667,676,0.0,Champions
15565,50,2,173.16,60,8,86.58,2.857142857142857,71,0.0,At Risk
15566,393,2,227.87,153,9,113.935,30.09090909090909,724,0.0,Loyal Customers
15567,19,1,186.01,223,7,186.01,0.0,19,0.0,At Risk
15568,3,3,758.29,461,27,252.76333333333332,1.3461538461538463,73,0.0,At Risk
15569,104,10,3586.35,1736,124,358.635,3.8652482269503547,650,0.0,At Risk
15570,7,25,9311.04,4279,444,372.44160000000005,0.7821656050955414,621,0.0,At Risk
15571,12,14,4051.63,2506,447,289.40214285714285,1.137223974763407,734,0.0,At Risk
15572,5,10,4068.67,2148,260,406.867,1.6873239436619718,604,0.0,At Risk
15573,32,5,1207.18,780,184,241.436,3.182648401826484,729,0.0,At Risk
15574,178,6,1518.7,949,191,253.11666666666667,0.7688172043010753,464,0.0,At Risk
15575,620,1,30.1,6,3,30.1,0.0,620,0.0,Champions
15576,38,1,940.6700000000001,404,43,940.6700000000001,0.0,38,0.0,At Risk
15577,151,5,397.98,121,58,79.596,9.745762711864407,726,0.0,At Risk
15578,162,1,127.1,52,13,127.1,0.0,162,0.0,At Risk
15579,69,5,1302.5,723,140,260.5,2.135294117647059,432,0.0,At Risk
15580,377,8,1381.19,959,155,172.64875,1.2850877192982457,671,0.0,Loyal Customers
15581,121,38,7794.59,3147,549,205.12078947368423,0.8591352859135286,738,0.0,At Risk
15582,25,3,682.9100000000001,453,39,227.63666666666668,4.534883720930233,220,0.0,At Risk
15583,376,1,107.86,63,37,107.86,0.0,376,0.0,Loyal Customers
15584,24,6,1277.5,487,176,212.91666666666666,2.896860986547085,671,0.0,At Risk
15585,177,1,455.3,320,31,455.3,0.0,177,0.0,Loyal Customers
15586,593,3,1139.1,1338,30,379.7,2.918918918918919,701,0.0,Champions
15587,50,7,1522.0800000000002,528,3,217.44000000000003,33.92307692307692,492,0.0,At Risk
15588,678,1,579.6,96,4,579.6,0.0,678,0.0,Champions
15589,256,3,478.53000000000003,243,28,159.51000000000002,1.9285714285714286,311,0.0,Loyal Customers
15590,382,5,1496.6,832,75,299.32,2.604651162790698,607,0.0,Loyal Customers
15591,583,3,217.9,58,6,72.63333333333334,15.166666666666666,674,0.0,Champions
15592,47,1,388.58,354,24,388.58,0.0,47,0.0,At Risk
15593,71,1,199.8,60,5,199.8,0.0,71,0.0,At Risk
15594,16,5,1771.78,983,85,354.356,2.1372549019607843,235,0.0,At Risk
15595,488,1,357.6,144,4,357.6,0.0,488,0.0,Champions
15596,101,9,3130.04,1376,89,347.78222222222223,2.2742857142857145,500,0.0,At Risk
15597,35,2,563.37,393,35,281.685,15.0,575,0.0,At Risk
15598,53,2,548.02,404,32,274.01,10.685714285714285,428,0.0,At Risk
15599,27,3,1250.06,1098,80,416.68666666666667,5.109756097560975,446,0.0,At Risk
15600,428,4,1199.31,657,55,299.8275,2.357142857142857,594,0.0,Loyal Customers
15601,11,30,14960.12,11061,323,498.6706666666667,0.8346727898966705,738,0.0,At Risk
15602,8,16,3230.51,2353,64,201.906875,5.6953125,738,0.0,At Risk
15603,79,2,88.48,128,4,44.24,189.66666666666666,648,0.0,At Risk
15604,52,1,216.39,159,17,216.39,0.0,52,0.0,At Risk
15605,36,9,1936.8,712,86,215.2,5.9818181818181815,694,0.0,At Risk
15606,61,17,5230.99,1615,85,307.70529411764704,4.069444444444445,647,0.0,At Risk
15607,337,9,1708.97,1470,95,189.88555555555556,3.3703703703703702,701,0.0,Loyal Customers
15608,28,5,1785.98,1262,95,357.196,3.7211538461538463,416,0.0,At Risk
15609,184,1,298.48,148,16,298.48,0.0,184,0.0,Loyal Customers
15610,52,1,112.46000000000001,66,6,112.46000000000001,0.0,52,0.0,At Risk
15611,10,26,2997.28,747,46,115.28,7.236559139784946,683,0.0,At Risk
15612,36,2,195.15,52,4,97.575,5.0,62,0.0,At Risk
15613,610,1,433.71999999999997,700,27,433.71999999999997,0.0,610,0.0,Champions
15614,438,4,3147.36,1632,75,786.84,2.35,627,0.0,Loyal Customers
15615,10,47,21373.97,12090,315,454.7653191489362,0.8066666666666666,737,0.0,At Risk
15616,438,1,317.11,137,13,317.11,0.0,438,0.0,Loyal Customers
15617,396,3,828.5500000000001,485,41,276.18333333333334,2.707317073170732,507,0.0,Loyal Customers
15618,33,4,776.851,454,39,194.21275,2.340909090909091,137,0.0,At Risk
15619,11,1,336.40000000000003,136,3,336.40000000000003,0.0,11,0.0,At Risk
15620,57,4,1942.36,1249,115,485.59,2.7578125,410,0.0,At Risk
15621,4,4,1293.03,501,12,323.2575,1.1333333333333333,22,0.0,At Risk
15622,43,17,7852.61,4091,343,461.9182352941176,1.4164705882352941,646,0.0,At Risk
15623,141,8,2437.05,1087,93,304.63125,5.4953271028037385,729,0.0,At Risk
15624,117,4,588.13,357,26,147.0325,4.212121212121212,256,0.0,At Risk
15625,104,9,3236.4,3020,106,359.6,2.5764705882352943,542,0.0,At Risk
15626,75,3,1067.52,1138,73,355.84,4.379746835443038,421,0.0,At Risk
15627,457,2,566.9,344,23,283.45,2.8260869565217392,523,0.0,Loyal Customers
15628,5,17,5652.26,3819,146,332.4858823529412,2.274447949526814,726,0.0,At Risk
15629,450,4,2240.9,1518,43,560.225,1.0789473684210527,533,0.0,Loyal Customers
15630,45,3,1481.4,987,76,493.8,7.582278481012659,644,0.0,At Risk
15631,642,1,596.67,525,39,596.67,0.0,642,0.0,Champions
15632,16,8,3285.31,2109,107,410.66375,1.5602409638554218,275,0.0,At Risk
15633,509,13,4352.46,2058,83,334.8046153846154,1.2556818181818181,731,0.0,Champions
15634,17,2,554.65,227,34,277.325,11.090909090909092,383,0.0,At Risk
15635,396,1,100.35,5,2,100.35,0.0,396,0.0,Loyal Customers
15636,90,4,1444.58,560,40,361.145,8.553571428571429,570,0.0,At Risk
15637,53,5,797.59,651,37,159.518,16.775,724,0.0,At Risk
15638,379,6,2265.2,1134,20,377.5333333333333,9.625,610,0.0,Loyal Customers
15639,134,3,1065.08,849,62,355.02666666666664,6.926470588235294,605,0.0,At Risk
15640,4,29,23957.58,12390,324,826.1234482758621,0.9424083769633508,725,0.0,At Risk
15641,105,12,5345.55,4422,253,445.46250000000003,2.02258064516129,733,0.0,At Risk
15642,730,1,105.78000000000002,270,6,105.78000000000002,0.0,730,0.0,Champions
15643,192,3,664.0,246,31,221.33333333333334,2.8125,282,0.0,Loyal Customers
15644,166,4,813.0,557,166,203.25,0.39662447257383965,261,0.0,At Risk
15645,19,3,1055.17,396,60,351.72333333333336,6.059701492537314,425,0.0,At Risk
15646,158,5,974.61,1051,65,194.922,3.0,410,0.0,At Risk
15647,415,1,169.0,124,11,169.0,0.0,415,0.0,Loyal Customers
15648,204,2,657.35,221,23,328.675,2.5833333333333335,267,0.0,Loyal Customers
15649,336,4,2170.35,485,8,542.5875,4.545454545454546,387,0.0,Loyal Customers
15650,522,2,553.88,210,33,276.94,3.0285714285714285,629,0.0,Champions
15651,37,5,1259.06,871,52,251.81199999999998,9.474576271186441,596,0.0,At Risk
15652,91,5,1420.34,659,93,284.068,3.8155339805825244,485,0.0,At Risk
15653,93,2,877.4399999999999,1200,4,438.71999999999997,4.6,116,0.0,At Risk
15654,9,2,922.53,475,15,461.265,0.8,26,0.0,At Risk
15655,243,1,560.67,324,34,560.67,0.0,243,0.0,Loyal Customers
15656,45,4,748.5,343,46,187.125,5.173913043478261,284,0.0,At Risk
15657,23,1,30.0,24,1,30.0,0.0,23,0.0,At Risk
15658,190,8,2423.4700000000003,693,82,302.93375000000003,4.706896551724138,737,0.0,At Risk
15659,44,3,532.49,161,17,177.49666666666667,30.45,653,0.0,At Risk
15660,25,15,2812.99,1893,80,187.53266666666664,4.04375,672,0.0,At Risk
15661,317,8,1215.95,779,27,151.99375,6.069767441860465,579,0.0,Loyal Customers
15662,661,2,283.73,145,12,141.865,7.0,738,0.0,Champions
15663,106,1,138.14,106,9,138.14,0.0,106,0.0,At Risk
15664,51,4,1254.03,530,54,313.5075,8.666666666666666,650,0.0,At Risk
15665,168,5,4015.12,2794,174,803.024,1.6236933797909407,635,0.0,At Risk
15666,472,2,632.9399999999999,469,63,316.46999999999997,0.3484848484848485,495,0.0,Champions
15667,40,1,301.32,240,13,301.32,0.0,40,0.0,At Risk
15668,218,1,76.32000000000001,72,1,76.32000000000001,0.0,218,0.0,Loyal Customers
15669,40,4,684.34,342,31,171.085,6.96875,264,0.0,At Risk
15670,297,2,325.2,132,19,162.6,14.38888888888889,556,0.0,Loyal Customers
15671,19,7,2657.13,1699,52,379.59000000000003,3.272727272727273,271,0.0,At Risk
15672,725,1,45.300000000000004,10,3,45.300000000000004,0.0,725,0.0,Champions
15673,88,9,6414.79,3361,181,712.7544444444444,1.9825174825174825,655,0.0,At Risk
15674,73,13,6948.2300000000005,3648,270,534.4792307692308,1.8771428571428572,731,0.0,At Risk
15675,81,4,542.04,624,32,135.51,9.470588235294118,404,0.0,At Risk
15676,19,3,3435.76,2252,190,1145.2533333333333,1.318407960199005,284,0.0,At Risk
15677,49,3,1305.63,675,64,435.21000000000004,5.830985915492958,464,0.0,At Risk
15678,53,3,1893.89,1067,77,631.2966666666667,4.885416666666667,523,0.0,At Risk
15679,24,4,781.28,1170,98,195.32,1.4495412844036697,183,0.0,At Risk
15680,9,10,4507.58,3074,160,450.758,2.7471698113207546,738,0.0,At Risk
15681,25,14,2989.7,1392,49,213.54999999999998,6.195402298850575,564,0.0,At Risk
15682,599,2,318.24,222,25,159.12,3.6666666666666665,687,0.0,Champions
15683,117,2,524.54,332,26,262.27,14.24,474,0.0,At Risk
15684,547,3,173.95,77,9,57.98333333333333,18.8,735,0.0,Champions
15685,450,1,55.980000000000004,36,17,55.980000000000004,0.0,450,0.0,Loyal Customers
15686,420,1,90.0,72,1,90.0,0.0,420,0.0,Loyal Customers
15687,9,9,2993.1,1310,120,332.56666666666666,1.9454545454545455,330,0.0,At Risk
15688,419,1,190.57,95,26,190.57,0.0,419,0.0,Loyal Customers
15689,120,3,521.03,207,20,173.67666666666665,21.608695652173914,618,0.0,At Risk
15690,4,2,239.76,408,19,119.88,5.333333333333333,101,0.0,At Risk
15691,252,4,571.3,212,12,142.825,36.92307692307692,733,0.0,Loyal Customers
15692,28,1,191.04,138,12,191.04,0.0,28,0.0,At Risk
15693,659,1,37.5,30,1,37.5,0.0,659,0.0,Champions
15694,1,24,10810.81,2658,65,450.4504166666666,4.746753246753247,732,0.0,At Risk
15695,267,4,1131.04,484,55,282.76,7.137931034482759,682,0.0,Loyal Customers
15696,33,13,3906.57,1399,165,300.5053846153846,2.914798206278027,684,0.0,At Risk
15697,690,1,246.75,127,14,246.75,0.0,690,0.0,Champions
15698,624,1,46.2,60,2,46.2,0.0,624,0.0,Champions
15699,18,1,309.65,113,18,309.65,0.0,18,0.0,At Risk
15700,172,2,696.68,357,85,348.34,0.011764705882352941,173,0.0,Loyal Customers
15701,2,4,1542.14,923,193,385.535,0.4576271186440678,111,0.0,At Risk
15702,476,2,140.39000000000001,103,30,70.19500000000001,7.068965517241379,682,0.0,Champions
15703,265,1,211.5,66,5,211.5,0.0,265,0.0,Loyal Customers
15704,140,6,3817.96,1723,134,636.3266666666667,2.145631067961165,583,0.0,At Risk
15705,201,1,143.1,62,6,143.1,0.0,201,0.0,Loyal Customers
15706,64,4,1060.56,321,50,265.14,0.9629629629629629,116,0.0,At Risk
15707,35,4,945.58,605,127,236.395,0.23943661971830985,86,0.0,At Risk
15708,41,9,4378.72,1675,136,486.5244444444445,0.9746192893401016,426,0.0,At Risk
15709,284,2,327.85,169,26,163.925,11.73076923076923,589,0.0,Loyal Customers
15710,417,1,898.87,641,110,898.87,0.0,417,0.0,Loyal Customers
15711,557,2,420.25,199,25,210.125,5.333333333333333,685,0.0,Champions
15712,9,12,3472.4100000000003,1277,96,289.3675,4.418181818181818,739,0.0,At Risk
15713,143,4,1010.79,510,48,252.6975,9.666666666666666,724,0.0,At Risk
15714,12,5,784.8100000000001,362,45,156.96200000000002,11.3125,556,0.0,At Risk
15715,556,5,658.02,246,34,131.60399999999998,1.7027027027027026,620,0.0,Champions
15716,146,11,3056.81,1821,190,277.89181818181817,1.803076923076923,733,0.0,At Risk
15717,234,5,607.0,224,17,121.4,15.565217391304348,593,0.0,Loyal Customers
15718,540,1,293.79,95,18,293.79,0.0,540,0.0,Champions
15719,33,31,10223.06,5368,480,329.77612903225804,0.3962900505902192,739,0.0,At Risk
15720,24,2,741.92,329,152,370.96,3.409090909090909,550,0.0,At Risk
15721,12,1,507.08,409,80,507.08,0.0,12,0.0,At Risk
15722,36,11,5258.1,2283,91,478.00909090909096,3.3555555555555556,640,0.0,At Risk
15723,365,4,947.65,444,108,236.9125,1.6328125,574,0.0,Loyal Customers
15724,201,3,310.85,117,17,103.61666666666667,12.4375,401,0.0,Loyal Customers
15725,15,1,415.25,221,32,415.25,0.0,15,0.0,At Risk
15726,390,1,321.91,123,23,321.91,0.0,390,0.0,Loyal Customers
15727,17,15,9445.51,5942,446,629.7006666666667,0.963924963924964,685,0.0,At Risk
15728,380,2,544.6,132,10,272.3,5.818181818181818,444,0.0,Loyal Customers
15729,213,3,192.55,47,10,64.18333333333334,19.0,403,0.0,Loyal Customers
15730,66,5,1726.58,1061,102,345.316,3.3181818181818183,431,0.0,At Risk
15731,554,1,125.3,122,8,125.3,0.0,554,0.0,Champions
15732,212,10,1682.07,1361,61,168.207,4.475728155339806,674,0.0,At Risk
15733,283,1,162.3,62,10,162.3,0.0,283,0.0,Loyal Customers
15734,115,4,2263.3,516,36,565.825,10.285714285714286,547,0.0,At Risk
15735,421,1,327.68,206,19,327.68,0.0,421,0.0,Loyal Customers
15736,435,2,1815.72,1268,95,907.86,0.0,435,0.0,Loyal Customers
15737,15,8,1205.1200000000001,599,60,150.64000000000001,3.211267605633803,243,0.0,At Risk
15738,19,41,13372.970000000001,9285,97,326.17,1.4343434343434343,729,0.0,At Risk
15739,66,1,449.12,472,8,449.12,0.0,66,0.0,At Risk
15740,49,1,154.88,152,9,154.88,0.0,49,0.0,At Risk
15741,458,2,208.62,70,11,104.31,14.545454545454545,619,0.0,Loyal Customers
15742,619,1,156.87,51,41,156.87,0.0,619,0.0,Champions
15743,16,4,784.46,216,59,196.115,1.9310344827586208,185,0.0,At Risk
15744,78,1,34.8,120,3,34.8,0.0,78,0.0,At Risk
15745,19,4,1094.59,421,57,273.6475,3.557377049180328,236,0.0,At Risk
15746,134,1,196.88,178,28,196.88,0.0,134,0.0,At Risk
15747,13,9,2562.61,1370,119,284.7344444444445,3.095890410958904,691,0.0,At Risk
15748,40,3,614.7600000000001,262,34,204.92000000000004,11.333333333333334,449,0.0,At Risk
15749,235,3,44534.3,18028,5,14844.766666666668,10.777777777777779,332,0.0,At Risk
15750,3,18,6797.191,4593,403,377.6217222222222,1.1325115562403698,738,0.0,At Risk
15751,461,11,1380.44,443,91,125.49454545454546,2.108527131782946,733,0.0,Loyal Customers
15752,40,9,4207.54,2967,361,467.50444444444446,0.6847290640394089,458,0.0,At Risk
15753,305,1,79.2,144,1,79.2,0.0,305,0.0,Loyal Customers
15754,51,9,3037.61,1762,117,337.51222222222225,4.6461538461538465,655,0.0,At Risk
15755,10,17,5993.12,4034,289,352.53647058823526,1.9594594594594594,736,0.0,At Risk
15756,61,4,532.96,242,160,133.24,0.9790575916230366,249,0.0,At Risk
15757,66,6,2940.36,1757,164,490.06,2.5052083333333335,547,0.0,At Risk
15758,25,1,205.25,47,9,205.25,0.0,25,0.0,At Risk
15759,218,7,830.9300000000001,523,10,118.70428571428572,32.4375,738,0.0,Loyal Customers
15760,631,2,13916.34,2,1,6958.17,0.0,631,0.0,Champions
15761,443,1,143.05,31,5,143.05,0.0,443,0.0,Loyal Customers
15762,65,2,583.75,251,37,291.875,0.3333333333333333,77,0.0,At Risk
15763,32,2,1086.92,271,58,543.46,0.75,78,0.0,At Risk
15764,88,8,4503.08,2945,194,562.885,1.5725806451612903,478,0.0,At Risk
15765,667,1,370.63,335,25,370.63,0.0,667,0.0,Champions
15766,64,3,831.06,334,21,277.02,24.72,682,0.0,At Risk
15768,116,34,15601.09,4259,450,458.85558823529414,0.5012126111560227,737,0.0,At Risk
15769,7,46,88704.32,49104,32,1928.3547826086958,3.233183856502242,729,0.0,At Risk
15770,613,1,321.45,67,18,321.45,0.0,613,0.0,Champions
15771,604,3,1006.54,512,26,335.5133333333333,3.2962962962962963,694,0.0,Champions
15772,418,1,280.88,110,16,280.88,0.0,418,0.0,Loyal Customers
15773,6,2,774.52,410,46,387.26,8.76086956521739,409,0.0,At Risk
15774,69,6,1329.94,473,88,221.65666666666667,5.241071428571429,656,0.0,At Risk
15775,245,2,150.5,260,9,75.25,48.25,632,0.0,Loyal Customers
15776,133,1,241.62,138,18,241.62,0.0,133,0.0,At Risk
15777,241,7,1762.61,599,29,251.80142857142854,8.605263157894736,569,0.0,Loyal Customers
15778,431,1,307.95,101,17,307.95,0.0,431,0.0,Loyal Customers
15779,463,2,124.08000000000001,20,8,62.040000000000006,9.857142857142858,532,0.0,Champions
15780,184,3,475.28000000000003,220,26,158.42666666666668,6.214285714285714,358,0.0,Loyal Customers
15781,25,3,345.46,180,20,115.15333333333332,14.736842105263158,306,0.0,At Risk
15782,10,4,4014.1,1844,51,1003.525,7.0,430,0.0,At Risk
15783,11,1,246.3,212,14,246.3,0.0,11,0.0,At Risk
15784,468,2,848.3299999999999,381,39,424.16499999999996,4.857142857142857,672,0.0,Champions
15785,33,16,5969.93,4479,110,373.120625,3.0848214285714284,724,0.0,At Risk
15786,46,5,8514.82,5981,376,1702.964,1.053763440860215,537,0.0,At Risk
15787,26,3,948.05,540,157,316.01666666666665,0.17073170731707318,61,0.0,At Risk
15788,509,1,221.82999999999998,115,14,221.82999999999998,0.0,509,0.0,Champions
15789,358,6,1962.01,2499,111,327.00166666666667,1.9343065693430657,624,0.0,Loyal Customers
15790,10,1,220.85,114,34,220.85,0.0,10,0.0,At Risk
15791,44,5,3608.34,1970,130,721.668,3.602409638554217,642,0.0,At Risk
15792,400,2,933.84,606,57,466.92,3.892857142857143,619,0.0,Loyal Customers
